@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
2346,'2026/05/31 15:56:56:098',4,0.504899,0.795489,1,0.5,1,1
2347,'2026/05/31 15:56:56:132',4,0.504915,0.795488,1,0.5,1,1
2348,'2026/05/31 15:56:56:166',4,0.504835,0.79557,1,0.5,1,1
2349,'2026/05/31 15:56:56:199',4,0.504745,0.795592,1,0.5,1,1
2350,'2026/05/31 15:56:56:232',4,0.504843,0.79584,1,0.5,1,1
2351,'2026/05/31 15:56:56:265',4,0.505048,0.795712,1,0.5,1,1
2352,'2026/05/31 15:56:56:300',4,0.50494,0.794769,1,0.5,1,1
2353,'2026/05/31 15:56:56:332',4,0.505576,0.794564,1,0.5,1,1
2354,'2026/05/31 15:56:56:365',4,0.505884,0.794218,1,0.5,1,1
2355,'2026/05/31 15:56:56:403',4,0.506261,0.793758,1,0.5,1,1
2356,'2026/05/31 15:56:56:437',4,0.50657,0.793571,1,0.5,1,1
2357,'2026/05/31 15:56:56:470',4,0.50713,0.792232,1,0.5,1,1
2358,'2026/05/31 15:56:56:502',4,0.506773,0.791778,1,0.5,1,1
2359,'2026/05/31 15:56:56:537',4,0.506453,0.790708,1,0.5,1,1
2360,'2026/05/31 15:56:56:568',4,0.506047,0.791137,1,0.5,1,1
2361,'2026/05/31 15:56:56:605',4,0.506101,0.791205,1,0.5,1,1
2362,'2026/05/31 15:56:56:638',4,0.505854,0.791812,1,0.5,1,1
2363,'2026/05/31 15:56:56:670',4,0.506003,0.791558,1,0.5,1,1
2364,'2026/05/31 15:56:56:705',4,0.505865,0.791761,1,0.5,1,1
2365,'2026/05/31 15:56:56:736',4,0.505941,0.791996,1,0.5,1,1
2366,'2026/05/31 15:56:56:769',4,0.505985,0.791533,1,0.5,1,1
2367,'2026/05/31 15:56:56:804',4,0.506069,0.791775,1,0.5,1,1
2368,'2026/05/31 15:56:56:837',4,0.506255,0.790776,1,0.5,1,1
2369,'2026/05/31 15:56:56:871',4,0.506446,0.789809,1,0.5,1,1
2370,'2026/05/31 15:56:56:903',4,0.506683,0.789265,1,0.5,1,1
2371,'2026/05/31 15:56:56:935',4,0.506293,0.787054,1,0.5,1,1
2372,'2026/05/31 15:56:56:968',4,0.50598,0.78643,1,0.5,1,1
2373,'2026/05/31 15:56:57:003',4,0.505865,0.786341,1,0.5,1,1
2374,'2026/05/31 15:56:57:037',4,0.506021,0.786139,1,0.5,1,1
2375,'2026/05/31 15:56:57:069',4,0.506371,0.785948,1,0.5,1,1
2376,'2026/05/31 15:56:57:104',4,0.506831,0.78582,1,0.5,1,1
2377,'2026/05/31 15:56:57:137',4,0.506792,0.78576,1,0.5,1,1
2378,'2026/05/31 15:56:57:169',4,0.507411,0.786024,1,0.5,1,1
2379,'2026/05/31 15:56:57:202',4,0.50755,0.785961,1,0.5,1,1
2380,'2026/05/31 15:56:57:235',4,0.507756,0.786487,1,0.5,1,1
2381,'2026/05/31 15:56:57:270',4,0.507672,0.787133,1,0.5,1,1
2382,'2026/05/31 15:56:57:302',4,0.507483,0.787208,1,0.5,1,1
2383,'2026/05/31 15:56:57:337',4,0.507643,0.787228,1,0.5,1,1
2384,'2026/05/31 15:56:57:368',4,0.507522,0.787922,1,0.5,1,1
2385,'2026/05/31 15:56:57:402',4,0.507529,0.78771,1,0.5,1,1
2386,'2026/05/31 15:56:57:435',4,0.508015,0.788201,1,0.5,1,1
2387,'2026/05/31 15:56:57:469',4,0.508219,0.788655,1,0.5,1,1
2388,'2026/05/31 15:56:57:504',4,0.508622,0.7883,1,0.5,1,1
2389,'2026/05/31 15:56:57:534',4,0.508512,0.788507,1,0.5,1,1
2390,'2026/05/31 15:56:57:567',4,0.508512,0.788564,1,0.5,1,1
2391,'2026/05/31 15:56:57:601',4,0.50842,0.788439,1,0.5,1,1
2392,'2026/05/31 15:56:57:632',4,0.508451,0.788978,1,0.5,1,1
2393,'2026/05/31 15:56:57:665',4,0.508223,0.790122,1,0.5,1,1
2394,'2026/05/31 15:56:57:698',4,0.507415,0.790356,1,0.5,1,1
2395,'2026/05/31 15:56:57:732',4,0.506695,0.791168,1,0.5,1,1
2396,'2026/05/31 15:56:57:765',4,0.506294,0.791306,1,0.5,1,1
2397,'2026/05/31 15:56:57:798',4,0.505426,0.791832,1,0.5,1,1
2398,'2026/05/31 15:56:57:831',4,0.505236,0.791952,1,0.5,1,1
2399,'2026/05/31 15:56:57:865',4,0.504821,0.792126,1,0.5,1,1
2400,'2026/05/31 15:56:57:899',4,0.504993,0.79259,1,0.5,1,1
2401,'2026/05/31 15:56:57:937',4,0.505164,0.792711,1,0.5,1,1
2402,'2026/05/31 15:56:57:972',4,0.505078,0.792632,1,0.5,1,1
2403,'2026/05/31 15:56:58:002',4,0.505265,0.792814,1,0.5,1,1
2404,'2026/05/31 15:56:58:037',4,0.505192,0.79326,1,0.5,1,1
2405,'2026/05/31 15:56:58:070',4,0.505464,0.793679,1,0.5,1,1
2406,'2026/05/31 15:56:58:103',4,0.50562,0.793747,1,0.5,1,1
2407,'2026/05/31 15:56:58:138',4,0.505388,0.794268,1,0.5,1,1
2408,'2026/05/31 15:56:58:169',4,0.505327,0.793972,1,0.5,1,1
2409,'2026/05/31 15:56:58:203',4,0.505103,0.794716,1,0.5,1,1
2410,'2026/05/31 15:56:58:236',4,0.504986,0.795285,1,0.5,1,1
2411,'2026/05/31 15:56:58:271',4,0.504782,0.795027,1,0.5,1,1
2412,'2026/05/31 15:56:58:304',4,0.504697,0.794851,1,0.5,1,1
2413,'2026/05/31 15:56:58:336',4,0.504514,0.795276,1,0.5,1,1
2414,'2026/05/31 15:56:58:372',4,0.50453,0.796073,1,0.5,1,1
2415,'2026/05/31 15:56:58:402',4,0.504561,0.795999,1,0.5,1,1
2416,'2026/05/31 15:56:58:437',4,0.504919,0.795861,1,0.5,1,1
2417,'2026/05/31 15:56:58:470',4,0.504675,0.796153,1,0.5,1,1
2418,'2026/05/31 15:56:58:505',4,0.504638,0.795356,1,0.5,1,1
2419,'2026/05/31 15:56:58:538',4,0.504629,0.795932,1,0.5,1,1
2420,'2026/05/31 15:56:58:570',4,0.504462,0.795822,1,0.5,1,1
2421,'2026/05/31 15:56:58:604',4,0.504096,0.796171,1,0.5,1,1
2422,'2026/05/31 15:56:58:635',4,0.503942,0.795913,1,0.5,1,1
2423,'2026/05/31 15:56:58:671',4,0.503676,0.79537,1,0.5,1,1
2424,'2026/05/31 15:56:58:704',4,0.503501,0.795002,1,0.5,1,1
2425,'2026/05/31 15:56:58:737',4,0.503421,0.795043,1,0.5,1,1
2426,'2026/05/31 15:56:58:772',4,0.503434,0.795464,1,0.5,1,1
2427,'2026/05/31 15:56:58:803',4,0.503513,0.796285,1,0.5,1,1
2428,'2026/05/31 15:56:58:836',4,0.503544,0.797466,1,0.5,1,1
2429,'2026/05/31 15:56:58:870',4,0.503709,0.798864,1,0.5,1,1
2430,'2026/05/31 15:56:58:905',4,0.503688,0.798275,1,0.5,1,1
2431,'2026/05/31 15:56:58:935',4,0.503565,0.798546,1,0.5,1,1
2432,'2026/05/31 15:56:58:970',4,0.503625,0.798445,1,0.5,1,1
2433,'2026/05/31 15:56:59:004',4,0.503517,0.798724,1,0.5,1,1
2434,'2026/05/31 15:56:59:036',4,0.503617,0.798713,1,0.5,1,1
2435,'2026/05/31 15:56:59:070',4,0.503428,0.798695,1,0.5,1,1
2436,'2026/05/31 15:56:59:102',4,0.503442,0.798564,1,0.5,1,1
2437,'2026/05/31 15:56:59:137',4,0.503058,0.798694,1,0.5,1,1
2438,'2026/05/31 15:56:59:170',4,0.502877,0.798642,1,0.5,1,1
2439,'2026/05/31 15:56:59:202',4,0.502796,0.798556,1,0.5,1,1
2440,'2026/05/31 15:56:59:238',4,0.502892,0.798805,1,0.5,1,1
2441,'2026/05/31 15:56:59:267',4,0.503043,0.798573,1,0.5,1,1
2442,'2026/05/31 15:56:59:302',4,0.502984,0.798116,1,0.5,1,1
2443,'2026/05/31 15:56:59:335',4,0.503138,0.79847,1,0.5,1,1
2444,'2026/05/31 15:56:59:370',4,0.503229,0.79749,1,0.5,1,1
2445,'2026/05/31 15:56:59:404',4,0.503202,0.797167,1,0.5,1,1
2446,'2026/05/31 15:56:59:436',4,0.503114,0.797085,1,0.5,1,1
2447,'2026/05/31 15:56:59:466',4,0.503659,0.797715,1,0.5,1,1
2448,'2026/05/31 15:56:59:501',4,0.5036,0.797235,1,0.5,1,1
2449,'2026/05/31 15:56:59:535',4,0.503887,0.797755,1,0.5,1,1
2450,'2026/05/31 15:56:59:569',4,0.50393,0.797145,1,0.5,1,1
2451,'2026/05/31 15:56:59:602',4,0.504001,0.796938,1,0.5,1,1
2452,'2026/05/31 15:56:59:636',4,0.503972,0.797728,1,0.5,1,1
2453,'2026/05/31 15:56:59:668',4,0.503827,0.797401,1,0.5,1,1
2454,'2026/05/31 15:56:59:703',4,0.503797,0.797305,1,0.5,1,1
2455,'2026/05/31 15:56:59:734',4,0.503665,0.797734,1,0.5,1,1
2456,'2026/05/31 15:56:59:769',4,0.503643,0.797993,1,0.5,1,1
2457,'2026/05/31 15:56:59:801',4,0.50357,0.797363,1,0.5,1,1
2458,'2026/05/31 15:56:59:835',4,0.503538,0.796787,1,0.5,1,1
2459,'2026/05/31 15:56:59:868',4,0.503389,0.796864,1,0.5,1,1
2460,'2026/05/31 15:56:59:901',4,0.503579,0.796911,1,0.5,1,1
2461,'2026/05/31 15:56:59:937',4,0.503942,0.796128,1,0.5,1,1
2462,'2026/05/31 15:56:59:968',4,0.504159,0.79626,1,0.5,1,1
2463,'2026/05/31 15:57:00:004',4,0.504484,0.795941,1,0.5,1,1
2464,'2026/05/31 15:57:00:034',4,0.505085,0.795464,1,0.5,1,1
2465,'2026/05/31 15:57:00:068',4,0.506296,0.795148,1,0.5,1,1
2466,'2026/05/31 15:57:00:103',4,0.50705,0.795191,1,0.5,1,1
2467,'2026/05/31 15:57:00:135',4,0.50754,0.795233,1,0.5,1,1
2468,'2026/05/31 15:57:00:170',4,0.507474,0.794749,1,0.5,1,1
2469,'2026/05/31 15:57:00:202',4,0.507897,0.794754,1,0.5,1,1
2470,'2026/05/31 15:57:00:236',4,0.50797,0.794826,1,0.5,1,1
2471,'2026/05/31 15:57:00:270',4,0.507905,0.794779,1,0.5,1,1
2472,'2026/05/31 15:57:00:302',4,0.50783,0.794844,1,0.5,1,1
2473,'2026/05/31 15:57:00:338',4,0.507655,0.795814,1,0.5,1,1
2474,'2026/05/31 15:57:00:368',4,0.507401,0.796223,1,0.5,1,1
2475,'2026/05/31 15:57:00:403',4,0.507261,0.796194,1,0.5,1,1
2476,'2026/05/31 15:57:00:437',4,0.507055,0.796245,1,0.5,1,1
2477,'2026/05/31 15:57:00:470',4,0.506539,0.795896,1,0.5,1,1
2478,'2026/05/31 15:57:00:505',4,0.506697,0.796298,1,0.5,1,1
2479,'2026/05/31 15:57:00:535',4,0.506857,0.796538,1,0.5,1,1
2480,'2026/05/31 15:57:00:570',4,0.506719,0.796491,1,0.5,1,1
2481,'2026/05/31 15:57:00:603',4,0.506738,0.796509,1,0.5,1,1
2482,'2026/05/31 15:57:00:638',4,0.506797,0.796424,1,0.5,1,1
2483,'2026/05/31 15:57:00:670',4,0.506507,0.796401,1,0.5,1,1
2484,'2026/05/31 15:57:00:703',4,0.506402,0.796098,1,0.5,1,1
2485,'2026/05/31 15:57:00:739',4,0.505803,0.794861,1,0.5,1,1
2486,'2026/05/31 15:57:00:769',4,0.50557,0.795132,1,0.5,1,1
2487,'2026/05/31 15:57:00:803',4,0.50559,0.795059,1,0.5,1,1
2488,'2026/05/31 15:57:00:836',4,0.505493,0.794513,1,0.5,1,1
2489,'2026/05/31 15:57:00:872',4,0.50545,0.79496,1,0.5,1,1
2490,'2026/05/31 15:57:00:904',4,0.50487,0.794134,1,0.5,1,1
2491,'2026/05/31 15:57:00:936',4,0.504731,0.793882,1,0.5,1,1
2492,'2026/05/31 15:57:00:972',4,0.50377,0.793658,1,0.5,1,1
2493,'2026/05/31 15:57:01:003',4,0.503652,0.793547,1,0.5,1,1
2494,'2026/05/31 15:57:01:036',4,0.503033,0.793676,1,0.5,1,1
2495,'2026/05/31 15:57:01:071',4,0.503157,0.794123,1,0.5,1,1
2496,'2026/05/31 15:57:01:105',4,0.503012,0.793932,1,0.5,1,1
2497,'2026/05/31 15:57:01:138',4,0.503362,0.794704,1,0.5,1,1
2498,'2026/05/31 15:57:01:170',4,0.50378,0.794378,1,0.5,1,1
2499,'2026/05/31 15:57:01:203',4,0.504073,0.793966,1,0.5,1,1
2500,'2026/05/31 15:57:01:235',4,0.50448,0.79444,1,0.5,1,1
2501,'2026/05/31 15:57:01:271',4,0.504428,0.794466,1,0.5,1,1
2502,'2026/05/31 15:57:01:304',4,0.504726,0.794756,1,0.5,1,1
2503,'2026/05/31 15:57:01:339',4,0.504607,0.793995,1,0.5,1,1
2504,'2026/05/31 15:57:01:372',4,0.504697,0.793988,1,0.5,1,1
2505,'2026/05/31 15:57:01:404',4,0.504696,0.79424,1,0.5,1,1
2506,'2026/05/31 15:57:01:439',4,0.504793,0.794206,1,0.5,1,1
2507,'2026/05/31 15:57:01:470',4,0.505247,0.794749,1,0.5,1,1
2508,'2026/05/31 15:57:01:505',4,0.504922,0.794806,1,0.5,1,1
2509,'2026/05/31 15:57:01:538',4,0.504963,0.79473,1,0.5,1,1
2510,'2026/05/31 15:57:01:571',4,0.505074,0.794759,1,0.5,1,1
2511,'2026/05/31 15:57:01:605',4,0.505211,0.794892,1,0.5,1,1
2512,'2026/05/31 15:57:01:636',4,0.505244,0.79484,1,0.5,1,1
2513,'2026/05/31 15:57:01:670',4,0.505264,0.794966,1,0.5,1,1
2514,'2026/05/31 15:57:01:703',4,0.505203,0.794501,1,0.5,1,1
2515,'2026/05/31 15:57:01:737',4,0.5054,0.794777,1,0.5,1,1
2516,'2026/05/31 15:57:01:771',4,0.505293,0.795302,1,0.5,1,1
2517,'2026/05/31 15:57:01:802',4,0.505324,0.795324,1,0.5,1,1
2518,'2026/05/31 15:57:01:838',4,0.505244,0.795449,1,0.5,1,1
2519,'2026/05/31 15:57:01:869',4,0.505235,0.795603,1,0.5,1,1
2520,'2026/05/31 15:57:01:903',4,0.505393,0.795795,1,0.5,1,1
2521,'2026/05/31 15:57:01:937',4,0.505493,0.796635,1,0.5,1,1
2522,'2026/05/31 15:57:01:970',4,0.505708,0.796162,1,0.5,1,1
2523,'2026/05/31 15:57:02:005',4,0.505518,0.795966,1,0.5,1,1
2524,'2026/05/31 15:57:02:036',4,0.505723,0.796098,1,0.5,1,1
2525,'2026/05/31 15:57:02:071',4,0.505449,0.796126,1,0.5,1,1
2526,'2026/05/31 15:57:02:102',4,0.505409,0.79616,1,0.5,1,1
2527,'2026/05/31 15:57:02:136',4,0.505339,0.795717,1,0.5,1,1
2528,'2026/05/31 15:57:02:170',4,0.505027,0.795741,1,0.5,1,1
2529,'2026/05/31 15:57:02:204',4,0.503941,0.794817,1,0.5,1,1
2530,'2026/05/31 15:57:02:238',4,0.503282,0.79493,1,0.5,1,1
2531,'2026/05/31 15:57:02:269',4,0.502962,0.79477,1,0.5,1,1
2532,'2026/05/31 15:57:02:304',4,0.502544,0.794979,1,0.5,1,1
2533,'2026/05/31 15:57:02:336',4,0.502203,0.794926,1,0.5,1,1
2534,'2026/05/31 15:57:02:371',4,0.502478,0.795678,1,0.5,1,1
2535,'2026/05/31 15:57:02:405',4,0.502844,0.795881,1,0.5,1,1
2536,'2026/05/31 15:57:02:436',4,0.502779,0.796564,1,0.5,1,1
2537,'2026/05/31 15:57:02:472',4,0.502707,0.796314,1,0.5,1,1
2538,'2026/05/31 15:57:02:502',4,0.502774,0.796267,1,0.5,1,1
2539,'2026/05/31 15:57:02:538',4,0.502524,0.796204,1,0.5,1,1
2540,'2026/05/31 15:57:02:569',4,0.502376,0.79571,1,0.5,1,1
2541,'2026/05/31 15:57:02:605',4,0.502002,0.795735,1,0.5,1,1
2542,'2026/05/31 15:57:02:638',4,0.502383,0.795757,1,0.5,1,1
2543,'2026/05/31 15:57:02:670',4,0.502155,0.79544,1,0.5,1,1
2544,'2026/05/31 15:57:02:705',4,0.502328,0.795791,1,0.5,1,1
2545,'2026/05/31 15:57:02:736',4,0.502299,0.795688,1,0.5,1,1
2546,'2026/05/31 15:57:02:772',4,0.502107,0.795425,1,0.5,1,1
2547,'2026/05/31 15:57:02:803',4,0.502135,0.795993,1,0.5,1,1
2548,'2026/05/31 15:57:02:838',4,0.501906,0.79638,1,0.5,1,1
2549,'2026/05/31 15:57:02:871',4,0.502056,0.796954,1,0.5,1,1
2550,'2026/05/31 15:57:02:904',4,0.50198,0.797417,1,0.5,1,1
2551,'2026/05/31 15:57:02:939',4,0.502038,0.797127,1,0.5,1,1
2552,'2026/05/31 15:57:02:970',4,0.502079,0.79739,1,0.5,1,1
2553,'2026/05/31 15:57:03:004',4,0.502159,0.796885,1,0.5,1,1
2554,'2026/05/31 15:57:03:037',4,0.501928,0.796942,1,0.5,1,1
2555,'2026/05/31 15:57:03:072',4,0.502068,0.79724,1,0.5,1,1
2556,'2026/05/31 15:57:03:105',4,0.502309,0.796767,1,0.5,1,1
2557,'2026/05/31 15:57:03:137',4,0.502326,0.796448,1,0.5,1,1
2558,'2026/05/31 15:57:03:173',4,0.502366,0.796598,1,0.5,1,1
2559,'2026/05/31 15:57:03:201',4,0.502416,0.796414,1,0.5,1,1
2560,'2026/05/31 15:57:03:236',4,0.502336,0.79549,1,0.5,1,1
2561,'2026/05/31 15:57:03:270',4,0.502503,0.795316,1,0.5,1,1
2562,'2026/05/31 15:57:03:306',4,0.502501,0.796312,1,0.5,1,1
2563,'2026/05/31 15:57:03:338',4,0.502669,0.796449,1,0.5,1,1
2564,'2026/05/31 15:57:03:370',4,0.50335,0.797406,1,0.5,1,1
2565,'2026/05/31 15:57:03:406',4,0.503484,0.79797,1,0.5,1,1
2566,'2026/05/31 15:57:03:437',4,0.503514,0.797362,1,0.5,1,1
2567,'2026/05/31 15:57:03:472',4,0.503673,0.796986,1,0.5,1,1
2568,'2026/05/31 15:57:03:505',4,0.503471,0.795826,1,0.5,1,1
2569,'2026/05/31 15:57:03:537',4,0.50343,0.794367,1,0.5,1,1
2570,'2026/05/31 15:57:03:568',4,0.502651,0.793362,1,0.5,1,1
2571,'2026/05/31 15:57:03:599',4,0.502716,0.793879,1,0.5,1,1
2572,'2026/05/31 15:57:03:633',4,0.50342,0.794373,1,0.5,1,1
2573,'2026/05/31 15:57:03:668',4,0.503816,0.794572,1,0.5,1,1
2574,'2026/05/31 15:57:03:705',4,0.503923,0.794876,1,0.5,1,1
2575,'2026/05/31 15:57:03:737',4,0.503768,0.795023,1,0.5,1,1
2576,'2026/05/31 15:57:03:770',4,0.503861,0.794995,1,0.5,1,1
2577,'2026/05/31 15:57:03:805',4,0.503984,0.795059,1,0.5,1,1
2578,'2026/05/31 15:57:03:836',4,0.503547,0.794079,1,0.5,1,1
2579,'2026/05/31 15:57:03:869',4,0.503328,0.794485,1,0.5,1,1
2580,'2026/05/31 15:57:03:904',4,0.503488,0.794493,1,0.5,1,1
2581,'2026/05/31 15:57:03:938',4,0.503325,0.794567,1,0.5,1,1
2582,'2026/05/31 15:57:03:971',4,0.503558,0.794793,1,0.5,1,1
2583,'2026/05/31 15:57:04:003',4,0.50347,0.79438,1,0.5,1,1
2584,'2026/05/31 15:57:04:038',4,0.503218,0.793731,1,0.5,1,1
2585,'2026/05/31 15:57:04:070',4,0.502791,0.794039,1,0.5,1,1
2586,'2026/05/31 15:57:04:104',4,0.50311,0.794082,1,0.5,1,1
2587,'2026/05/31 15:57:04:138',4,0.503508,0.793793,1,0.5,1,1
2588,'2026/05/31 15:57:04:171',4,0.503712,0.794267,1,0.5,1,1
2589,'2026/05/31 15:57:04:204',4,0.503936,0.793762,1,0.5,1,1
2590,'2026/05/31 15:57:04:234',4,0.504305,0.793952,1,0.5,1,1
2591,'2026/05/31 15:57:04:270',4,0.504249,0.793952,1,0.5,1,1
2592,'2026/05/31 15:57:04:302',4,0.504214,0.794151,1,0.5,1,1
2593,'2026/05/31 15:57:04:339',4,0.504381,0.793756,1,0.5,1,1
2594,'2026/05/31 15:57:04:370',4,0.504449,0.794967,1,0.5,1,1
2595,'2026/05/31 15:57:04:403',4,0.504916,0.79614,1,0.5,1,1
2596,'2026/05/31 15:57:04:438',4,0.504879,0.796164,1,0.5,1,1
2597,'2026/05/31 15:57:04:470',4,0.50512,0.796864,1,0.5,1,1
2598,'2026/05/31 15:57:04:503',4,0.504967,0.796675,1,0.5,1,1
2599,'2026/05/31 15:57:04:536',4,0.50493,0.796966,1,0.5,1,1
2600,'2026/05/31 15:57:04:571',4,0.504566,0.797061,1,0.5,1,1
2601,'2026/05/31 15:57:04:604',4,0.504284,0.79675,1,0.5,1,1
2602,'2026/05/31 15:57:04:638',4,0.504261,0.797583,1,0.5,1,1
2603,'2026/05/31 15:57:04:672',4,0.504271,0.798253,1,0.5,1,1
2604,'2026/05/31 15:57:04:703',4,0.504411,0.798824,1,0.5,1,1
2605,'2026/05/31 15:57:04:738',4,0.503953,0.799909,1,0.5,1,1
2606,'2026/05/31 15:57:04:769',4,0.503946,0.799994,1,0.5,1,1
2607,'2026/05/31 15:57:04:805',4,0.503533,0.800007,1,0.5,1,1
2608,'2026/05/31 15:57:04:838',4,0.503198,0.800305,1,0.5,1,1
2609,'2026/05/31 15:57:04:871',4,0.502588,0.800485,1,0.5,1,1
2610,'2026/05/31 15:57:04:906',4,0.502783,0.801525,1,0.5,1,1
2611,'2026/05/31 15:57:04:935',4,0.502544,0.801167,1,0.5,1,1
2612,'2026/05/31 15:57:04:972',4,0.501968,0.801306,1,0.5,1,1
2613,'2026/05/31 15:57:05:005',4,0.501877,0.802188,1,0.5,1,1
2614,'2026/05/31 15:57:05:038',4,0.501433,0.802373,1,0.5,1,1
2615,'2026/05/31 15:57:05:072',4,0.501152,0.803403,1,0.5,1,1
2616,'2026/05/31 15:57:05:104',4,0.501099,0.803484,1,0.5,1,1
2617,'2026/05/31 15:57:05:138',4,0.501073,0.803479,1,0.5,1,1
2618,'2026/05/31 15:57:05:171',4,0.501622,0.804055,1,0.5,1,1
2619,'2026/05/31 15:57:05:205',4,0.501308,0.803409,1,0.5,1,1
2620,'2026/05/31 15:57:05:238',4,0.501879,0.804679,1,0.5,1,1
2621,'2026/05/31 15:57:05:270',4,0.502289,0.805154,1,0.5,1,1
2622,'2026/05/31 15:57:05:306',4,0.502427,0.804771,1,0.5,1,1
2623,'2026/05/31 15:57:05:337',4,0.502208,0.804388,1,0.5,1,1
2624,'2026/05/31 15:57:05:372',4,0.502178,0.804279,1,0.5,1,1
2625,'2026/05/31 15:57:05:404',4,0.502486,0.80509,1,0.5,1,1
2626,'2026/05/31 15:57:05:437',4,0.502786,0.805047,1,0.5,1,1
2627,'2026/05/31 15:57:05:471',4,0.502818,0.80478,1,0.5,1,1
2628,'2026/05/31 15:57:05:501',4,0.5033,0.804932,1,0.5,1,1
2629,'2026/05/31 15:57:05:538',4,0.50376,0.805363,1,0.5,1,1
2630,'2026/05/31 15:57:05:567',4,0.50423,0.805148,1,0.5,1,1
2631,'2026/05/31 15:57:05:599',4,0.50429,0.805688,1,0.5,1,1
2632,'2026/05/31 15:57:05:635',4,0.504737,0.806535,1,0.5,1,1
2633,'2026/05/31 15:57:05:669',4,0.504776,0.806683,1,0.5,1,1
2634,'2026/05/31 15:57:05:700',4,0.504537,0.806594,1,0.5,1,1
2635,'2026/05/31 15:57:05:733',4,0.504694,0.80645,1,0.5,1,1
2636,'2026/05/31 15:57:05:767',4,0.504277,0.806759,1,0.5,1,1
2637,'2026/05/31 15:57:05:799',4,0.503726,0.806879,1,0.5,1,1
2638,'2026/05/31 15:57:05:833',4,0.503512,0.807057,1,0.5,1,1
2639,'2026/05/31 15:57:05:867',4,0.503187,0.80676,1,0.5,1,1
2640,'2026/05/31 15:57:05:900',4,0.502889,0.807665,1,0.5,1,1
2641,'2026/05/31 15:57:05:934',4,0.502596,0.80797,1,0.5,1,1
2642,'2026/05/31 15:57:05:967',4,0.502462,0.808142,1,0.5,1,1
2643,'2026/05/31 15:57:06:000',4,0.501682,0.80843,1,0.5,1,1
2644,'2026/05/31 15:57:06:033',4,0.501913,0.809088,1,0.5,1,1
2645,'2026/05/31 15:57:06:067',4,0.50168,0.809145,1,0.5,1,1
2646,'2026/05/31 15:57:06:100',4,0.501943,0.808685,1,0.5,1,1
2647,'2026/05/31 15:57:06:134',4,0.501974,0.808897,1,0.5,1,1
2648,'2026/05/31 15:57:06:167',4,0.502473,0.808718,1,0.5,1,1
2649,'2026/05/31 15:57:06:200',4,0.502843,0.808993,1,0.5,1,1
2650,'2026/05/31 15:57:06:234',4,0.503065,0.808602,1,0.5,1,1
2651,'2026/05/31 15:57:06:268',4,0.503283,0.808187,1,0.5,1,1
2652,'2026/05/31 15:57:06:301',4,0.503886,0.808015,1,0.5,1,1
2653,'2026/05/31 15:57:06:334',4,0.504331,0.807944,1,0.5,1,1
2654,'2026/05/31 15:57:06:368',4,0.504172,0.807934,1,0.5,1,1
2655,'2026/05/31 15:57:06:401',4,0.504238,0.80792,1,0.5,1,1
2656,'2026/05/31 15:57:06:434',4,0.504288,0.808054,1,0.5,1,1
2657,'2026/05/31 15:57:06:467',4,0.50427,0.80788,1,0.5,1,1
2658,'2026/05/31 15:57:06:501',4,0.504387,0.807996,1,0.5,1,1
2659,'2026/05/31 15:57:06:534',4,0.50438,0.808011,1,0.5,1,1
2660,'2026/05/31 15:57:06:567',4,0.504237,0.807718,1,0.5,1,1
2661,'2026/05/31 15:57:06:601',4,0.504045,0.807628,1,0.5,1,1
2662,'2026/05/31 15:57:06:635',4,0.503843,0.807821,1,0.5,1,1
2663,'2026/05/31 15:57:06:667',4,0.503585,0.807796,1,0.5,1,1
2664,'2026/05/31 15:57:06:701',4,0.503769,0.807644,1,0.5,1,1
2665,'2026/05/31 15:57:06:739',4,0.503669,0.808051,1,0.5,1,1
2666,'2026/05/31 15:57:06:769',4,0.503896,0.807718,1,0.5,1,1
2667,'2026/05/31 15:57:06:806',4,0.503388,0.807873,1,0.5,1,1
2668,'2026/05/31 15:57:06:835',4,0.503461,0.807856,1,0.5,1,1
2669,'2026/05/31 15:57:06:871',4,0.503531,0.808293,1,0.5,1,1
2670,'2026/05/31 15:57:06:903',4,0.503704,0.808312,1,0.5,1,1
2671,'2026/05/31 15:57:06:939',4,0.503756,0.808343,1,0.5,1,1
2672,'2026/05/31 15:57:06:971',4,0.503961,0.808269,1,0.5,1,1
2673,'2026/05/31 15:57:07:004',4,0.503781,0.807875,1,0.5,1,1
2674,'2026/05/31 15:57:07:040',4,0.503893,0.807697,1,0.5,1,1
2675,'2026/05/31 15:57:07:070',4,0.50377,0.807062,1,0.5,1,1
2676,'2026/05/31 15:57:07:105',4,0.502961,0.806583,1,0.5,1,1
2677,'2026/05/31 15:57:07:136',4,0.50313,0.807344,1,0.5,1,1
2678,'2026/05/31 15:57:07:173',4,0.503051,0.806191,1,0.5,1,1
2679,'2026/05/31 15:57:07:205',4,0.503548,0.806556,1,0.5,1,1
2680,'2026/05/31 15:57:07:237',4,0.50333,0.807065,1,0.5,1,1
2681,'2026/05/31 15:57:07:273',4,0.50392,0.807194,1,0.5,1,1
2682,'2026/05/31 15:57:07:304',4,0.504161,0.807122,1,0.5,1,1
